id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,
263e1ed94d13b54a,"Please stop adding inappropriate external links to Wikipedia. It is considered spamming, and Wikipedia is not a vehicle for advertising. Thanks.  ??@lk",0,0,0,0,0,0,
263e2f40baa0411d,"And the fact of the matter is as simple as critical: Jimbo has founded a place intended to be democratic but in his system it is well possible to seize power and give the world an utterly distorted view of reality! (Why should it be concealed that a violent-prone security-worker has threatened his wife with a gun while at the same time he is pretending to be a peaceful person and only killed this black boy because he was threatened -> that's how lies reek, don't they?)37.230.21.153",0,0,0,0,0,0,
263ed2e1d3536844,"""This sounds like your opinion.  I'm giving you National Geographic, and GW supporters give me the IPCC, a group of politicians who pick and choose articles that support the idea of anthropogenic global warming and discredit any scientist who dissents.  The reason I toss the term 'nazi' around is that it seems this article is loosely guarded by (what I call) a """"gestapo"""" that sits around with an arsenal of """"talk-back"""" to shoot down anyone who dissents from the idea of man-made GW.  I was talking about the Sun and how other planets are warming.  In my book, this falls under the area of astronomy, which last I checked is a science.  You seem to think science is only opinions that agree that man is causing global warming, and I'm sorry, I don't agree with that.12.26.68.146  """,0,0,0,0,0,0,
263f231ed8e4255e,""" Shut up you liar. Why aren't you abiding by wikipedia policies that """"content must be based on verifiable sources""""; Wikipedia:Neutral point of view, Wikipedia:No original research, Wikipedia: Cite sources, Wikipedia:Verifiability, and Wikipedia:Reliable sources? I have outlined in detail your errors and demanded that you cite verifiable and reliable sources for your claims. csssclll 051211.""",1,0,0,0,0,0,
26409ab900e2b664,""" Softcore porn comedy? I have replaced """"period softcore porn comedies"""" by """"erotic movies"""".  Malizia wasn't a comedy, and it wasn't softcore porn either, by a long shot.   """,0,0,0,0,0,0,
2640f52ce4aeaefb,"Talk How about you rad tyhe rules for unsiurced materal and explain, why you keep putting unsourced material in articles in breach of the rules?203.192.91.4",0,0,0,0,0,0,
2641f86276b65eaa,"Assholes On behalf of all Americans, Canadians, Japanese and other countries who have yet to see it, thank you for spoiling the fucking movie.",1,0,1,0,1,0,
26430cf8d1e19231,"Welcome!Hello, Peteyiom, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:The five pillars of WikipediaTutorialHow to edit a page and How to develop articlesHow to create your first article (using the Article Wizard if you wish)Manual of StyleI hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question on this page and then place {{help me}} before the question. Again, welcome!",0,0,0,0,0,0,
2644f1c0dbe0d6c5,] // [ftp://ftp.met.fsu.edu/pub/weather/tropical/GuamStuff/2008050903-WTPN.PGTW 08,0,0,0,0,0,0,
26456004f5213ed5,"Mexico The article makes reference to countries with majority or a significant percentage of white population among its population (ie 40%, 50% or more), but Mexico has been added by the user",0,0,0,0,0,0,
2645f29839beb39c,Edit on Vista Journal,0,0,0,0,0,0,
2645feee975514b1,"Can you please provide a link to the page? I can't find anything wrong with Wikipedia:Administrators' noticeboard.  19:10, 24 Jun 2005 (UTC)",0,0,0,0,0,0,
2646663d237703dd,"""Some minor changesI wrote """"Rabbi"""" in front of R' Yosef' and R' Eliashiv's names, and added that decisions by the Conservative board of rabbis are somewhat respected in the Reform and Reconstructionist community but do not carry any signicance for Orthodox Jews, who do not recognize their authority.  Removed """"do not carry any signicance for Orthodox Jews, who do not recognize their authority"""" because this is implied...  """,0,0,0,0,0,0,
264676451278c5d7,""" point i have always made useful contributions only.u may go through rajesh khanna history page each and every line has been put by me only...my personal attack has been only after her act of tarnishing my image by  writing everywhere  unexplained and unconstructive edits by me when the fact was i spoke truth in the articles with references as a support.. my attack was only a reaction to all her atrocities on me.just because she is a administrator , that doesnt mean what she is says is right.be true to yourself.eg...genaic had reverted in rajesh khanna main article ...to """"""""""""""""He appeared in many romances and social melodramas, costarring with Sharmila Tagore, Asha Parekh, Mumtaz, Hema Malini and Tina Munim. In the 1980s, he costarred with Shabana Azmi, Smita Patil and Poonam Dhillon"""""""""""""""""""" and quicklight have explained how there is no copyright problem or violation of wiki policy ... see the discussion between good editors like Moonriddengirl,.Quicklight and bonadea ...it says  there is no problem in writing the sentence as ..""""He formed popular onscreen pairs with with Sharmila Tagore, Asha Parekh, Mumtaz in the seventies and with Hema Malini, Tina Munim, Shabana Azmi, Smita Patil and Poonam Dhillon in eighties in many romances and social melodramas and films from a range of different genres""""""""but genaic has not bothered to revert it.plus see this """"""""""""u still have not responded to her completely baised act in artciles like  bewafai,insaaf main karoonga and sitapur ki geeta. i showed you how in-spite of being well referenced she removed the informations i posted. like http://en.wikipedia.org/w/index.php?title=Sitapur_Ki_Geeta&diff;=cur&oldid;=398008379""""""""""""""""do not worry, iam not afraid to speak truth .  """,0,0,0,0,0,0,
26467b58c88ad70a,"""If CNN,CBS and Hollywood belongs to us, we will be stereotyped also...It was also limited the immigrants who came from asian and mediterranean countries too...Dont you heard that? I didn't suprised, actually.You've grown up there.Here is not said """"Talat Pasha hates Armenians"""" right as well.  """,0,0,0,0,0,0,
2646c431727b7431,"""I think our readers need to know that Lynn has exhibited """"scandalous disregard for scientific objectivity"""" according to a review in Scientific American, a mainstream scientific news source satisfying WP:RS. In my mind, that calls into question his entire body of work, not merely his work on African IQ. To claim otherwise strikes me as disingenuous and tendentious. I might add that to devote so much space to Schockley, Lynn and Weyl and Possony would seem to me to violate the undue weight section of WP:NPOV, since dysgenics in non-humans, its main use, is barely covered in the article. That, along with the lack of critical comment on Weyl and Possony, justify the NPOV tag, I think.  (talk) """,0,0,0,0,0,0,
26476a76e101df8e,""" Hi, I need help SOS I think there is someone who is simply targeting my contributions out of some personal bias.If you look at my User page and if you look at my entry """"Infinitology"""" you might see my point.Best, shalom,  """,0,0,0,0,0,0,
26479667b3295177,""" """"Battleground mentality""""... LMFAO. Spoken like a true Wiki-zombie.  74.56.51.128  """,0,0,0,0,0,0,
264839b5323f8a0b,"Yes last time your moderator removed all my references, and then went back and removed all pages and edits under the guise there was no edits. If it's just the one cast member who only appeared once then I'll just remove him and replace the chart. I'm not creating a fan-site, more a site for informatics entries like it should be as per your requirements.",0,0,0,0,0,0,
26497df233f629ed,"Commentators and drivers frequently refer to corner numbers so they are definately not meaningless. The thinless of line is not significant, and if anything is helpful, helping to underline more specifically the difference between pitlane and circuit. The scale bar and the north arrow are also significan;t improvements.",0,0,0,0,0,0,
26497f7d70c3f116,"Hi Hanna Simpson. Thank you for the message. I tried to clean up the references you added. Just for reference, there's nothing wrong with citing non-English sources as long as they satisfy WP:RS, but if you do then it's sometimes helpful to provide a brief translation of the relevant section per WP:RSUE. This can be added to the citation template using the  parameter (See Template:Cite web#Quote). Translations do not have to be professional quality; They just have to be sufficient enough for the reader to understand how the cited source supports what is written in the article. Regarding COI, you are considered to have a conflict of interest because you have stated you are an employee of the museum at User talk:Materialscientist#Ottoneum. That doesn't mean you can never edit the article, but it does mean there are certain limitations placed the type of edits which are considered OK for you to make. COI editing is not expressly prohibited, but it can be a bit tricky to do so it is something which is highly discouraged. It might be a good idea for you to take a look at WP:PSCOI to see what these kinds of edits are. Of course, what you know about the museum is true, but what can be verified through independent reliable sources matters more to Wikipedia than what we may personally know about a particular subject. The information on the museum's official website is considered to be a primary source, so it's usage is rather limited. Wikipedia articles are not really supposed to reflect what a source says about itself or what those connected to the source say about it; Rather, articles are supposed to reflect what independent reliable sources say about something. So, any sources you can find which discuss the museum and are independent of it would be helpful.",0,0,0,0,0,0,
2649a9c303823b8f,""" SummAry, not SummEry """"Summery"""" is an adjective denoting having to do with summer.  """"Summary"""" is a noun denoting a recapitulation of facts.    """,0,0,0,0,0,0,
264b67da348cce7b,REDIRECT Talk:Communist Party of Britain (Marxist?eninist),0,0,0,0,0,0,
264c2769f5adfbbd,"Its not that he doesn? want the roma to express opinions , he just wishes for the article to be factual and not have an unsupported maverick content. The author of the article express the widely accepted of the origins of the Roma i.e. they came from India. The evidence that you present, such as if they were of Indian origins they would want to return to India is not logical. Nor do explain how in your therory the roma learnt Indian if they did not originate from India. You also assume all Indians are Hindus which they may well not have been the case when the roma left India.The author's work appears to be unbiased and factual, your corrections just dont have any reasonable base.Brinlarr",0,0,0,0,0,0,
264c54aee42cf8f1,"Expanding Bay Area definition to match Census Bureau, including Santa Cruz and San Benito Counties An update which was made to Template:SF Bay Area brought to my attention that the Census Bureau includes Santa Cruz and San Benito Counties in its definition of the contiguous metro area of the San Francisco Bay Area.  See Template talk:SF Bay Area.  The Census Bureau is WP's preferred reference when available.  For consistency, I'm going to add those counties' airports to this page and the Bay Area airports navbox.",0,0,0,0,0,0,
264cd445530149dc,""" The Order Would anyone object to addition of The Order (group) to the """"see also"""" section? While not directly linked to the PC, both are/were Christian Identity groups and Atkins' Encyclopedia of Right-Wing Extremism In Modern American History reported several Order members were recruited directly out of PC.   """,0,0,0,0,0,0,
264de751867452ba,"No problem, in fact looking back I didn't mention in the summary the it was mentioned twice elsewhere, only that it shouldn't be in the into. Ist ja nix passiert. Und danke daf?r dass du die Warnung durchgestrichen hast. talk",0,0,0,0,0,0,
264feb7a04c3e7b8,"""Actually, I'll go ahead and move it. ???? ? ? ? Talk to Nihonjoe """,0,0,0,0,0,0,
2.65E+15,Thanks Sandy!  I don't think it would have gotten this far without your help!,0,0,0,0,0,0,
26525b45fdb1c1ed,"Here is some literature related to 1799 French invasion. A breif description of Gen. Damas encounter with the peasants is at pages 69. at pages 75 and 76, footnotes 1 and 6 there is a mention of nahar-el-ougeh, I believe this is the farthest the frensh were able to go closer to Majdal Yaba, and I believe the peasents who attacked the french and the mountains inhabited by the Naplousians mentioned here are those of Majdal Yaba, and it seams to me this is the reason why even the name of the village was not mentioned at this literature and it was name Megdeh at the map",0,0,0,0,0,0,
2652843d4c5b0248,""" December 2007  Please stop. If you continue to vandalize Wikipedia, as you did to Heaven, you will be blocked from editing.  ??alk? """,0,0,0,0,0,0,
2653802a68b09fa6,What is your problem? I am posting factual information.  Do you work for the government?  Are you censoring me?,0,0,0,0,0,0,
2654a32120c49d54,"of textbook advice, e.g. Rao",0,0,0,0,0,0,
26558d5b24ba02f6,"""and what does those comments have to with whether notes issued prior to the greeenback were legal tender? Do you know what year the First Bank of the US was shut down? Do you know what a """"Demand note"""" is or are you ignorant of basic financial terms? How about do you know what a treasure note is? Is a treasury note legal tender? Do you know when Federal Reserve notes first became legal tender? or are you ignorant of that as well? Frankly if you don't know any of the above you should get lost until you do. You may not be aware of it but your ignorance on this subject is HUGE!71.174.142.108  """,1,0,0,0,0,0,
265617cde46ed726,"If you would not agree to unblock me on this basis, I ask that you at least unblock me for the purpose of responding on ANI.",0,0,0,0,0,0,
26561c29d27ca296,fucK of ff f f f f f f f f,1,1,1,0,0,0,
2656587a0a8bc829,If it raises you meter another notch... Check out the Kira Wales page.  It would have been if you had found a little bit more time to discuss the matter when you had the opportunity to. AWM,0,0,0,0,0,0,
26567f92fc5c793a,"""Yes. So? Some are the earl's and some are the wife's. You wanted proof of a non-bookplate heraldic painting surrounded by smaller shields. That is what you got. And I directed you to pick up a Book illustrated by Anthony Wood to see more, decorated by both marshaled arms and corporate arms. [tk]  """,0,0,0,0,0,0,
2656986105a3f926,"""Remove - unless adjusted significantly to be unobtrusive... just for the record, for when it creeps back.  (Talk)(Stuff) """,0,0,0,0,0,0,
2657697661a50298,"""No sir they are not the same, have a look here and see the difference between US poster and british poster. Please stop uploading British poster as the movie is American. talk """,0,0,0,0,0,0,
26577ee1d7597ff5,"Updating obsolete fields of company infoboxes Hi, Plastikpork. There is a discussion (well, not really discussion as during two weeks there was no feedback) about updating obsolete fields of company infoboxes. I remember you assisted with this when updating power station infoboxes. Do you think is it possible that you could assist also with this infobox?",0,0,0,0,0,0,
2657c212b4fbce75,""" Doug you're an nobody. You are some old bored fart who sits on wikipedia even on Christmas day, with 80,000 worthless edits. Its pure psychological projection on your behalf that you regularly attack people as here  """"Author has no degree"""" when you have been exposed as a total charlatan as having no degree yourself, despite listing on your user account that you are an """"academic"""".   """,1,0,1,0,1,0,
265928e57cd14226,""" User:Aspects Your wrote on my talk page the following paragraph: Blocked For this personal attack you are now blocked for 48 hours.  (talk) Please open your eyes!. If you did, you would notice that guy (or gal? I'm not sure at this point) is dedicated to annoy other users, as deducted by the number of complaints & insults in his/her talk page! He/she is even proud of doing so: he/she adopted a phrase I had delivered as an insult, """"The Tireless Destroyer"""", showing he/she actually likes it! One wonders, how such a malicious and twisted person ever got to be appointed as a Wikipedia Administrator? Don't you have rules for filtering rabble from hampering this encyclopedia? It would seem like all is set up to promote such situation!   """,0,0,0,0,0,0,
2659efc88eaa018e,"Andr? the Giant Boyfriend, that guy is 7 feet tall so change it quickly!!!",0,0,0,0,0,0,
265e7d3db32c9051,"JA: Maybe it's the full-blow'n' rushin' winter we've been havin here, or maybe I was thinking of this article in the conetext of severall related ones, for instance, the one at Sign simpliciter.  At any rate, Watch Out For What You Wish.",0,0,0,0,0,0,
265eb49732ce51bc,""" Dario (footballer) You where very correct in your assumptions.  """,0,0,0,0,0,0,
265f0944a29b4889,You know I can't do that. its been deleted. But blatant lying isn't a good idea on a site that records your every word.,0,0,0,0,0,0,
266015095f8c256c,Great.  If you had not removed it I was going to do so.,0,0,0,0,0,0,
2661833f90cfdc60,. The Thursday evening show was quite well known among the LGBT community in San Antonio. Not giving content or historical background as to how the show came about is an error,0,0,0,0,0,0,
26638c3745ae6778,""" DYK scoring But those articles were not scored till this year. Last year such articles were counted for the rounds they were scored in. Should I submit DYK noms to this round immediately, without caring whether or when they will be passed? | reply here """,0,0,0,0,0,0,
2664fd2a26825183,SuperbugI think this article is relevant and information from it should be added to the wiki: http://www.sacbee.com/2012/08/22/4748386/superbug-outbreak-in-us-research.html 68.198.104.107,0,0,0,0,0,0,
2664fd32fe763dea,"Music section: Best Buy and WalmartWhy was the information about the modus operandi of CD sales when it comes to Walmart and Best Buy removed? I think its pretty interesting that Walmart refuses to sell uncensored CD's at all but Best Buy doesn't sell censored CD's in their stores, and customers must go online and pay extra to buy a censored CD. I experienced this first hand recently at Best Buy, I noticed 2 copies of the same CD were different prices and I asked why; was one a special edition? and the guy said no, we don't sell censored CD's in stores, only online. It didn't matter because I wanted the uncensored version and I as glad I paid less. This might be original research but its true.",0,0,0,0,0,0,
26656eca14c5c47e,you were called upon to produce evidence by one Rlevse supporting your assertion of 'meatpuppetry'. will you be doing that soon or will you permit the ban to hold until for its full duration?,0,0,0,0,0,0,
266574c83f32d506,"You may not be a lawyerBut you sure write like one.  Well done.  The recreation (and overhaul) of Jim Shapiro on the user's talk page does include two references to local newspapers at the time of the suspension.  However, it would not survive an AfD, and is still an 'attack page' even if it would not now meet speedy deletion criteria.",0,0,0,0,0,0,
2665aa23253fa7e3,Leslie was interviewing Wright and it was Wright who claimed that Fred had a drink problem and was fired for it.,0,0,0,0,0,0,
266604f637978b74,"""Understood. It's especially heartwarming to see the """"President of the World Scientific Community"""" taking time out from his busy schedule to edit Wikipedia. -   """,0,0,0,0,0,0,
2666e4624a4c0d9c,"Conflict Of InterestMel Etitis, I think you should divulge your conflict of interest with the Peter J. King article and related sockpuppet.  talk-email",0,0,0,0,0,0,
2666ff19cb493fb4,"Bosnian Royal Family Hello, and thanks for editing the page I wrote. I hope find it worth of Wikipedia, given that you took time to correcting it. But of course I may be wrong. In any case, would you care participating in the ongoing discussion on the proposal by some that the entire page be deleted, which was posted quite hastily 10 minutes after the page was up? The discussions are at Talk:Bosnian_Royal_Family and Talk:History_of_Bosnia_and_Herzegovina_(1463%E2%80%931878) Regards",0,0,0,0,0,0,
26673b9a892298db,"It is likely that some blog has discussed the situation, and its readers took interest.",0,0,0,0,0,0,
2668ba33beea56a0,Unlock page 70.181.122.173  is no longer vandalizing the page. Can somebody at least let registered users edit the page now? Thank you.,0,0,0,0,0,0,
26694715e6079020,"""Final VerdictHaving reread the article one last time I find that alll my queries have been satisfactorily dealt with and I see no reason that this article should not now be one of wikipedias Good Artcles. Congratulations. """,0,0,0,0,0,0,
2669615b495bb2ed,PLEASE EDIT THIS PAGE WITH CRAP,1,0,0,0,0,0,
2669bbfd860182ce,"I somehow missed this note until Viriditas posted his message below (thanks, BTW, Viriditas). I'm really glad you're enjoying your time on Wikipedia, EDBFparticularly with the rough way it started out for you, with the tags being put on the top of the page and all. Keep up the good work! ''''''ask me a question",0,0,0,0,0,0,
2669fccff5920e88,"Jesus, are we already back to this again?  The editorial changes that I suggested were to delete this definition and work with the other one.  Your agenda is as transparent as it is absurd.  I propose a return to the discussion that you disrupted, where some progress was actually being made.",0,0,0,0,0,0,
266a30a4074e6d74,"""He has just managed to push forth another RFC, can you believe it? What on earth is going on? See Talk:Rape_culture#Request_for_comment_III. It is now not only bad faith editing but severely disruptive. This should make clear that [WP:IDHT|DS has no interest in working with others]]. (Talk?) [ (New thread?)] """,0,0,0,0,0,0,
266afbf9e61a9423,""" Origin of the (Utigur) Huns. Roman historians Themistius(317-390), Claudian(370-404), and later Procopius(500-560) called the Huns Massagetae.""""The World of the Huns"""", Otto Maenchen-Helfen, page 4:""""But considering that Themistius, Claudian, and later Procopius called the Huns Massagetae,..."""" The Huns were called Massagetae also by Ambrose(340-397), Ausonius(310-394), Synesius(373?14), Zacharias Rhetor(465-535), Belisarius(500-565), Evagrius Scholasticus(6th century) and others. Alexander Cunningham, B.S. Dahiya(1980, 23) and Edgar Knobloch(2001, 15) identify Massagetae with the Great Yuezhi: Da Yuezhi -> Ta-Yue-ti(Great Lunar Race) -> Ta-Gweti -> Massa-Getae. Dahiya wrote about the Massagetae and Thyssagetae  """"These Guti people had two divisions, the Ta-Yue-Che and Siao-Yue-Che, exactly corresponding to the Massagetae and Thyssagetae of Herodotus ... """" (Dahiya 1980, 23). Thyssagetae, who are known as the Lesser Getae, correspond with the Xiao Yuezhi, meaning Lesser Yuezhi.SINO-PLATONIC PAPERS, Number 127 October, 2003, page 22-24, http://www.sino-platonic.org/complete/spp127_getes.pdf""",0,0,0,0,0,0,
266d3558c9795c06,I don't know if half are wrongly spelt or if any are. It may honestly be the case that one writes his name differently from the parents.,0,0,0,0,0,0,
266dc91d87b165fe,"I don't really have strong opinions about this. I'd lean towards saying that if the draft page were nominated for deletion, it'd probably be kept now. It seems like it probably squeaks past WP:GNG, and it seems like WP:BLP1E would be satisfied. If you want to move it into mainspace, I'm not really opposed. As Kudpung says, move it on over and see what happens.  ?,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266e03ede66053e7,02:34",0,0,0,0,0,0,0
266f0876622263e2,PS there's going to be a scream 5 so you should make an article on it and a scream spin-off called: Scream: ResurrectionPlease unblock/(at least explain how I apparently broke rules?) and do those screamicles XD}},0,0,0,0,0,0,
2670a8a80dbe6ea2,REDIRECT Talk:Mother (video game series),0,0,0,0,0,0,
267196eba5d5b59c,Look here CovenantD on this website there have been others who have demanded citation and when I contribute using information I saw off Entertainment News programs or statements in Talk Show interviews they all don't mind. So why don't you do the sameI can contribute too you know,0,0,0,0,0,0,
2671d02494faccd6,""" Please do not vandalize pages, as you did with this edit to Bathtub. If you continue to do so, you will be blocked from editing.  -PRIME """,0,0,0,0,0,0,
2672a444c9ab7514,"""Gertrude BainesRegarding your below edit: + *On 5 November 2008, Gertrude Baines, aged 114 years 213 days, became the oldest person of African descent. Gertrude Baines became the oldest living African American following the death of Arbella Perkins Ewing of Dallas, Texas on March 22, 2008.Ms. Baines became the oldest voter on November 5, 2008. """,0,0,0,0,0,0,
26735c7b95e228a9,That's very sweet of you.,0,0,0,0,0,0,
2673635e2a998f7d,"You are being judged on the facts, which is why I expect we'll rid of you in due course.",0,0,0,0,0,0,
26747639a62f7a47,"""In Telugu some saying is ther """"Gulivinta poosa avatali vaalni vekirinchidanta"""" . It makes me laugh when a person who doesnt stick to a logic talks about logics. )  """,0,0,0,0,0,0,
2674c269cc642608,"Tony Blair doesn't just claim to be a Christian, he is one.  That he is perhaps not the best Christian is my point:  He is still a Christian, but maybe not a good one.  Bush similarly.  There are countless Christians of whom many Christians such as yourself might not be proud, but they are Christians nonetheless.  That Aziz identifies himself as a Christian makes him one.  You are very probably right to believe he is not a good one.  And, of course, I too would be embarassed by him were I a Christian.   Wikipedia is not a Christian project (by which I mean to say nothing bad about Wikipedia).  Articles cannot be judged purely from a Christian perspective.  And certainly not only from one Christian's POV.  What now?  We seem to disagree.  I have sought others' opinions here.",0,0,0,0,0,0,
2674c5670c4351e6,You deleted Ordu - History Why did you delete Ordu history? All you have done is revert and delete any other contributions that people made to Ordu for last 4 months - except your own version. What is your problem? I would love to hear your reason.,0,0,0,0,0,0,
2675295a48edc529,"""Since bureaucrats don't have any renaming power anymore, I will be dropping bureaucrats from the trusted list.  I will go ahead and add stewards and global renamers to the list, which shouldn't change much if the current bureaucrats now have the new right.?hat:Online """,0,0,0,0,0,0,
26754b19a1539b11,Her father is Slash from Guns and Roses? Anyone heard of this? 24.239.153.58,0,0,0,0,0,0,
2675bd567870ee61,""", 5 April 2006 (UTC)I'll clear this up about my intentions:  I have been told, or glanced over (in passing) several materials purporting the Caribbean slave contribution to the population of Charleston and Savannah (among New Orleans and other multiracially populated areas).  It is also rather obvious about the romantic Pocahontas connection to ideas of Roanoke survivors, in discussions of Virginia.  These things are dismissed as fancy, but they are distinct beliefs of those who attempt to put a face on what the Melungeon community has had as an inception.  So you see, I am an extreme skeptic to the fantasies described by ignorant rednecks...but I do in fact think they are relevant to the beliefs of those promoting the Melungeon identity.  One need not endorse a belief of association, but merely allow others to see what sort of identities Melungeon life has acquired.  I am confident to declare that there is so much myth obfuscating the reality of what life is like in Appalachia.  Appalachian culture is from the Deep South to Maritime Canada.  Melungeon culture is centred on the Gulf coast and south of Bermuda on the Eastern seaboardoriginally Spanish areas.  People think that just because impoverished Scotch-Irish on the frontier dressed in buckskin and furs, that they were some """"noble savages"""" (though they were not Cherokee, but in fact Andrew Jackson's henchmen).  So many ideas here wreak of Crank (person) nonsense.  Are you the spin doctors making apologetics for the Antebellum South, by having it seem like the perpertrators are actually descended from the victims?  Are you sitting in a trailor right now, trying to deny your Jerry Springer lifestyle?  Civil War's Reconstruction is a real bitch?!That white Spanish territory is the Melungeon core, in true history.See here:Hispanics contributed Melungeon heritage, via Louisiana and Florida colonies.  This was much different from slave owners who raped slaves to make more slaves.  Melungeons were basically the first Hispanics in the United States, whom often lived in secret or adapted to Anglo ways.  Please, do not spread fantasies as facts in this article!  This work as it is, makes me laugh my ass off at the premise of what it's trying to do!   08:41""",0,0,0,0,0,0,
26763137a71130dc,"""  didn't try to explain his """"refugee crisis"""" edit on the talk page after multiple undo's. Only later came up with a source that substantiates nothing. The IP 37.76.11.111 was me (I did not care to log in for a mere undo) but not 37.76.42.195. It's not only me in Hungary interested in AND AFFECTED DIRECTLY by this crisis who think in the same way about it. Furthermore i would like to COMPLAIN ABOUT THE CLEAR BIAS of  towards The New York Times bordering on BRAND BUILDING:  not cites almost EXCLUSIVELY The NYT, but insist on MENTIONING IT BY NAME in the lead section of the article.   """,0,0,0,0,0,0,
267649038fcfa754,Try reading the warnings above and click on the active links to understand what the problems are.  Cheers,0,0,0,0,0,0,
2676a476b5412daa,"Sorry for the misunderstandings. There is a review tag at the site now, so I think it's all taken care of. )",0,0,0,0,0,0,
26785a85a8efdd8b,"""Subsequent reports from several human rights organisations and political opponents have claimed that Modi and his ministers instructed Gujarat's police officers not to obstruct the attacking mobs. - Not a single charge has been filed personally against Modi or any of his ministers in any court.Political opponents also claimed that Manmohan Singh is a Shikhandi and also claim that the US government was having hypocritical double standards because it did not do anything against Pakistani terrorist camps even when it had all the satellite footage of such terrorists and terrorist camps operating on Pakistani soil!!! So much for the war on terror as long as your self-interests are not affected!!!!!Deleted.""""It is largely believed that the 2002 Gujarat Riot Pogram was funded by the Saffron Dollars provided by the AAHOA. Majority of the Members of AAHOA are from Narendra Modi's home state of Gujarat and are believed to be active members of the hardliner organizations like RSS and VHP.""""It is largely believed by Christians, Jews and Muslims that theirs is the only way and the only God. Obviously two or more are wrong!!! Thats the cause of many wars and murders on earth. Such ridiculous beliefs which Hindu Yogis laugh at.So, deleted such dangerous large beliefs.""",0,0,0,0,0,0,
2679b5a9d07130d8,I question the value of this article and whether Hal Markarian is notable I don't see how the making of an early sketch of the proposed B-2 by the person Hal Markarian makes him notable. A very long list of people worked on the project that affected the design including myself. I don't think we need a long list of biographies of those who made this or that contribution to the design. It is endless.,0,0,0,0,0,0,
2679bd32e4ad4192,""" As I said, Jechoman is constantly attacking me since this edit.  Why the fuck I'm being stalked for a completely reasonable edit?.90.179.235.249  """"Antisemitic conspiracy theory promotion""""? What the hell are you talking about? You were trying to mislead a new editor by implying there is a policy in force which in fact does not exist. And why should not be Jewish religion described as religion? 90.179.235.249  """,1,0,0,0,0,0,
2679e913ec5c8cbf,"""I am probably going to change my userpage design in a couple of weeks, too.  But, just CC-BY-SA the design, okay? I will probably get the ads done by this week.  """,0,0,0,0,0,0,
267c72d9843dc817,your a bitch  hey bitch i own  this shit bitch and u suck dick. if u want the chaos to stop meet me at 711 and ill fuck u up any time u want it bitch,1,1,1,0,1,0,
267d0997628a2b49,Look at the bottom of this page: http://www.apple.com/ios/ios7/features/,0,0,0,0,0,0,
267deefe7afaf3ba,Let's see where should I start deleting this non-referenced statements...,0,0,0,0,0,0,
267e8915ab95b80d,"""These abuses have no place in Wikipedia: Taunting any editor or RD questioner in terms of """"nazi"""", with or without a crude swastika-derived sketch An Administrator that puts a ban on their own posts being cited, who routinely swears at people and who has now been caught lying. A consequence of the lie is that the community is denied a proper MFD hearing of the circumstances behind the same admin's wish to get extracts on my page concealed Offensive accusation that I am involved in, or wish to encourage, meat puppetry.None of the above will be changed by blocking me.   """,0,0,0,0,0,0,
267f8feb5c84c711,""" George Gollin Fined $5,000 for Violating Illinois Ethics Act George Gollin was found in violation of the Illinois State Employees and Officials Ethics Act and fined $5,000.  George Gollin """"knowingly and intentionally used his state-provided email account to engage in prohibited political activity....""""  George Gollin admitted he knew he was misappropriating state resources when he sent """"dozens"""" of campaign emails with his university email.  The Executive Ethics Commission levied a $5,000 fine against George Gollin, the maximum allowed under the statute.https://www.illinois.gov/oeig/Documents/14EEC011_Gollin_06_25_15.pdf""",0,0,0,0,0,0,
267fb85492eba3d4,"""::I don't think """"definition creep"""" is an acceptable reason to merge grilling and BBQ.  The fact that individuals use the term incorrectly (and grilling is not BBQ, so using them interchangeably is incorrect) is not a reason to use it incorrectly in this article.  I believe the confusion comes from BBQ grills, which have the capability to both grill and BBQ.  That does not make the processes the same, it just means that individuals have integrated the two terms for ease of use.""",0,0,0,0,0,0,
26809652bcdf165b,""" My talk page Thank you for attending to the vandalism of my page, which occurred while I was not logged in. I As this has happened on wo occasioions recently, almost certainly by the same user albeit using different new accounts,  I have semi-protected my talk page. Just for your information.""""talk"""" """,0,0,0,0,0,0,
26816257b1cf6fc7,"Its called Story-telling or propaganda, or psuedo-history.",0,0,0,0,0,0,
2682c81b4560c6b9,"AfD nomination of Ingrid AndersenAn article that you have been involved in editing, Ingrid Andersen, has been listed for deletion.  If you are interested in the deletion discussion, please participate by adding your comments at Wikipedia:Articles for deletion/Ingrid Andersen.  Thank you.",0,0,0,0,0,0,
26847825156178a4,"Yeah, because America is so much more civilised than Western Europe. No... wait...",0,0,0,0,0,0,
26847c1ac5f26315,"I will also remove old talk page discussions from this page at my discretion. If you need to speak with me, please post new messages at the bottom of my talk page and sign with four tildes. If I left a note on your talk page, you will likely respond there. Any comments which are either incivil, flame bait, personal attacks or trolling will be deleted. The Signpost deliveries will be automatically archived at User talk:Sjones23/Signpost. Thanks.",0,0,0,0,0,0,
